page,name,address,phone_number,link_url
https://www.apartments.com/newark-nj-07102/400-to-1000/,Eleven80,"1180 Raymond Blvd, Newark, NJ 07102",(973) 947-4001,https://www.apartments.com/eleven80-newark-nj/kmdde29/
https://www.apartments.com/newark-nj-07102/400-to-1000/,50 Rector Park: Brand New Waterfront Rentals,"50 Rector St, Newark, NJ 07102",(855) 882-2771,https://www.apartments.com/50-rector-park-brand-new-waterfront-rentals-newark-nj/dmnk0bh/
https://www.apartments.com/newark-nj-07102/400-to-1000/,Walker House,"540 Broad St, Newark, NJ 07102",(844) 395-8608,https://www.apartments.com/walker-house-newark-nj/yrct8qs/
https://www.apartments.com/newark-nj-07102/400-to-1000/,One Harrison,"1 Harrison Ave, Harrison, NJ 07029",(973) 420-5317,https://www.apartments.com/one-harrison-harrison-nj/svepen6/
https://www.apartments.com/newark-nj-07102/400-to-1000/,The Kislak Building,"10 Central Ave, Newark, NJ 07102",(732) 709-4002,https://www.apartments.com/the-kislak-building-newark-nj/w9jer5h/
https://www.apartments.com/newark-nj-07102/400-to-1000/,Clinton Flats,"30-40 Clinton St, Newark, NJ 07102",(844) 225-7135,https://www.apartments.com/clinton-flats-newark-nj/f1z48ts/
https://www.apartments.com/newark-nj-07102/400-to-1000/,Water`s Edge,"301 Dey St, Harrison, NJ 07029",(201) 649-5912,https://www.apartments.com/waters-edge-harrison-nj/1w8sgv6/
https://www.apartments.com/newark-nj-07102/400-to-1000/,One Theater Square,"2 Center St, Newark, NJ 07102",(973) 783-7400,https://www.apartments.com/one-theater-square-newark-nj/ve7j6te/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Vinty,"190 Union St, Elizabeth, NJ 07202",(201) 526-7169,https://www.apartments.com/vinty-elizabeth-nj/t96xrl8/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,The Madison at Elizabeth,"310 Madison Ave, Elizabeth, NJ 07201",(908) 759-6701,https://www.apartments.com/the-madison-at-elizabeth-elizabeth-nj/gm85jry/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Station Commons,"727 Pennsylvania Ave, Elizabeth, NJ 07201",(908) 365-0008,https://www.apartments.com/station-commons-elizabeth-nj/wwr5p1l/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Monroe Garden,"1057 Monroe Ave, Elizabeth, NJ 07201",(973) 696-8800,https://www.apartments.com/monroe-garden-elizabeth-nj/xefxbnm/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,The James,"79 W Jersey St, Elizabeth, NJ 07202",(201) 339-8282,https://www.apartments.com/the-james-elizabeth-nj/n9epsxp/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Cambridge Manor,"539-571 N Broad St, Elizabeth, NJ 07208",(732) 494-6800,https://www.apartments.com/cambridge-manor-elizabeth-nj/jg2skt5/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Vinty,"190 Union St, Elizabeth, NJ 07202",(201) 526-7169,https://www.apartments.com/vinty-elizabeth-nj/t96xrl8/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,The Madison at Elizabeth,"310 Madison Ave, Elizabeth, NJ 07201",(908) 759-6701,https://www.apartments.com/the-madison-at-elizabeth-elizabeth-nj/gm85jry/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Station Commons,"727 Pennsylvania Ave, Elizabeth, NJ 07201",(908) 365-0008,https://www.apartments.com/station-commons-elizabeth-nj/wwr5p1l/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Monroe Garden,"1057 Monroe Ave, Elizabeth, NJ 07201",(973) 696-8800,https://www.apartments.com/monroe-garden-elizabeth-nj/xefxbnm/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,The James,"79 W Jersey St, Elizabeth, NJ 07202",(201) 339-8282,https://www.apartments.com/the-james-elizabeth-nj/n9epsxp/
https://www.apartments.com/elizabeth-nj-07201/1000-to-1200/,Cambridge Manor,"539-571 N Broad St, Elizabeth, NJ 07208",(732) 494-6800,https://www.apartments.com/cambridge-manor-elizabeth-nj/jg2skt5/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,Park Crossing Apartments,"2100 W Texas St, Fairfield, CA 94533",(844) 882-6453,https://www.apartments.com/park-crossing-apartments-fairfield-ca/9m6fw34/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,Waterscape,"3001 N Texas St, Fairfield, CA 94533",(844) 714-0290,https://www.apartments.com/waterscape-fairfield-ca/7sbyery/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,Dover Park Apartments,"713 E Travis Blvd, Fairfield, CA 94533",(707) 402-1408,https://www.apartments.com/dover-park-apartments-fairfield-ca/bm6j3m8/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,Rolling Oaks Apartment Homes,"3700 Lyon Rd, Fairfield, CA 94534",(707) 360-6588,https://www.apartments.com/rolling-oaks-apartment-homes-fairfield-ca/93kvm25/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,SUNRISE RESIDENCES,"2750 N Texas St, Fairfield, CA 94533",(707) 447-8501,https://www.apartments.com/sunrise-residences-fairfield-ca/qk80y1z/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,ReNew Park Blu,"2376-2376 Fairfield Ave, Fairfield, CA 94533",(707) 322-0943,https://www.apartments.com/renew-park-blu-fairfield-ca/b0jdgbb/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,ReNew Park Viva,"1111 Alaska Ave, Fairfield, CA 94533",(707) 446-0847,https://www.apartments.com/renew-park-viva-fairfield-ca/4tr2xyl/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,Elements @ 1600,"1600 Travion Ct, Fairfield, CA 94533",(707) 447-6104,https://www.apartments.com/elements-1600-fairfield-ca/2bfrvtb/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,GRANDE VISTA APARTMENTS,"1990 Grande Cir, Fairfield, CA 94533",(707) 310-8477,https://www.apartments.com/grande-vista-apartments-fairfield-ca/bjh29lb/
https://www.apartments.com/fairfield-ca-94533/319-to-478/,Laurel Creek,"2751 Peppertree Dr, Fairfield, CA 94533",(707) 447-8501,https://www.apartments.com/laurel-creek-fairfield-ca/brpwy2c/
https://www.apartments.com/fairfield-ca-94534/319-to-478/,The Pointe Apartment Homes,"2550 Hilborn Rd, Fairfield, CA 94534",(757) 379-1194,https://www.apartments.com/the-pointe-apartment-homes-fairfield-ca/gg3q1py/
https://www.apartments.com/fairfield-ca-94534/319-to-478/,Rolling Oaks Apartment Homes,"3700 Lyon Rd, Fairfield, CA 94534",(925) 872-7508,https://www.apartments.com/rolling-oaks-apartment-homes-fairfield-ca/93kvm25/
https://www.apartments.com/fairfield-ca-94534/319-to-478/,VERDANT AT GREEN VALLEY,"3900 Business Center Dr, Fairfield, CA 94534",(707) 447-8501,https://www.apartments.com/verdant-at-green-valley-fairfield-ca/hggz820/
https://www.apartments.com/fairfield-ca-94534/319-to-478/,Park Crossing Apartments,"2100 W Texas St, Fairfield, CA 94533",(707) 447-8501,https://www.apartments.com/park-crossing-apartments-fairfield-ca/9m6fw34/
https://www.apartments.com/salinas-ca-93907/319-to-478/,Pointe at Harden Ranch,"2290 N Main St, Salinas, CA 93906",(844) 271-8169,https://www.apartments.com/pointe-at-harden-ranch-salinas-ca/27m0gc9/
https://www.apartments.com/salinas-ca-93907/319-to-478/,Northridge Park,"1667 Madrid St, Salinas, CA 93906",(831) 757-1208,https://www.apartments.com/northridge-park-salinas-ca/qp0sn8x/
https://www.apartments.com/salinas-ca-93907/319-to-478/,Cambridge Court,"939 Heather Cir, Salinas, CA 93906",(831) 757-1208,https://www.apartments.com/cambridge-court-salinas-ca/56wrzxn/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Laurel Crossing Apartment Homes,"203 Laurie Meadows Dr, San Mateo, CA 94403",(844) 391-0249,https://www.apartments.com/laurel-crossing-apartment-homes-san-mateo-ca/25m07y8/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Sofi Belmont Hills,"2515 Carlmont Dr, Belmont, CA 94002",(415) 918-2983,https://www.apartments.com/sofi-belmont-hills-belmont-ca/gsttdey/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Sofi Belmont Glen,"200 Davey Glen Rd, Belmont, CA 94002",(650) 562-8522,https://www.apartments.com/sofi-belmont-glen-belmont-ca/w4x99wk/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Timberlane and Windsor Apartments,"1000 Continentals Way, Belmont, CA 94002",(678) 956-8208,https://www.apartments.com/timberlane-and-windsor-apartments-belmont-ca/bftche8/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Lantern Cove,"244 Rock Harbor Ln, Foster City, CA 94404",(707) 731-6565,https://www.apartments.com/lantern-cove-foster-city-ca/1sgve54/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Casa Belview,"1015 Continentals Way, Belmont, CA 94002",(844) 409-8711,https://www.apartments.com/casa-belview-belmont-ca/hmkdrf1/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Belview Heights,"1016 Continentals Way, Belmont, CA 94002",(844) 288-3928,https://www.apartments.com/belview-heights-belmont-ca/5fpgvhm/
https://www.apartments.com/belmont-ca-94002/319-to-478/,1665 6th Ave,"1665 6th Ave, Belmont, CA 94002",(628) 900-4041,https://www.apartments.com/1665-6th-ave-belmont-ca/22emcjc/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Old County Road Apartments,"707 Old County Rd, Belmont, CA 94002",(669) 758-3747,https://www.apartments.com/old-county-road-apartments-belmont-ca/5qlfhqp/
https://www.apartments.com/belmont-ca-94002/319-to-478/,Belmont Terrace,"1060 Continentals Way, Belmont, CA 94002",(628) 239-2881,https://www.apartments.com/belmont-terrace-belmont-ca/n2hedvq/
https://www.apartments.com/taunton-ma-02780/320-to-838/,Taunton Gardens,"26 Winslow Dr, Taunton, MA 02780",(844) 286-0715,https://www.apartments.com/taunton-gardens-taunton-ma/p7w8gjs/
https://www.apartments.com/taunton-ma-02780/320-to-838/,840 County,"840 County St, Taunton, MA 02780",(617) 299-9125,https://www.apartments.com/840-county-taunton-ma/nr0ssep/
https://www.apartments.com/taunton-ma-02780/320-to-838/,Highland Hills,"30 Highland St, Taunton, MA 02780",(617) 299-9125,https://www.apartments.com/highland-hills-taunton-ma/1b27x27/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,Anson,"1008 Carolan Ave, Burlingame, CA 94010",(831) 975-2109,https://www.apartments.com/anson-burlingame-ca/pb9pfct/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,Northpark,"1080 Carolan Ave, Burlingame, CA 94010",(844) 209-1911,https://www.apartments.com/northpark-burlingame-ca/q9tdbex/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,De Sabla Apartments,"10 De Sabla Rd, San Mateo, CA 94402",(844) 350-8538,https://www.apartments.com/de-sabla-apartments-san-mateo-ca/7k37psx/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,The Arlington,"1401 Floribunda Ave, Burlingame, CA 94010",(844) 478-0469,https://www.apartments.com/the-arlington-burlingame-ca/fz7x3fs/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,Villa Tuscany Apartment Homes,"789 El Camino, Burlingame, CA 94010",(628) 239-2856,https://www.apartments.com/villa-tuscany-apartment-homes-burlingame-ca/c47jm1f/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,RYAN TOWER,"120 W 3rd Ave, San Mateo, CA 94402",(844) 564-4301,https://www.apartments.com/ryan-tower-san-mateo-ca/s543724/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,Alta off the Avenue,"1415 Floribunda Ave, Burlingame, CA 94010",(415) 323-5160,https://www.apartments.com/alta-off-the-avenue-burlingame-ca/1gt4rx7/
https://www.apartments.com/burlingame-ca-94010/319-to-478/,Casa Baywood Apartments,"212 S El Camino Real, San Mateo, CA 94401",(650) 744-0063,https://www.apartments.com/casa-baywood-apartments-san-mateo-ca/pxxfeyv/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,eaves Daly City,"500 King Dr, Daly City, CA 94015",(844) 818-5020,https://www.apartments.com/eaves-daly-city-daly-city-ca/9437jz6/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Serramonte Ridge,"862 Campus Dr, Daly City, CA 94015",(844) 256-9598,https://www.apartments.com/serramonte-ridge-daly-city-ca/jhd8y37/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Westlake Village Apartments,"333 Park Plaza Dr, Daly City, CA 94015",(844) 271-8342,https://www.apartments.com/westlake-village-apartments-daly-city-ca/d23sjpl/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,eaves Pacifica,"265 Gateway Dr, Pacifica, CA 94044",(844) 349-8251,https://www.apartments.com/eaves-pacifica-pacifica-ca/xj1fpzm/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Serra Commons,"1580 Southgate Ave, Daly City, CA 94015",(707) 898-8112,https://www.apartments.com/serra-commons-daly-city-ca/zlw9h4y/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Skyline Heights,"960 Saint Francis Blvd, Daly City, CA 94015",(628) 900-0797,https://www.apartments.com/skyline-heights-daly-city-ca/wmjsxwh/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Pacifica Park Apartments,"670 Hickey Blvd, Pacifica, CA 94044",(844) 345-6701,https://www.apartments.com/pacifica-park-apartments-pacifica-ca/46gk8pj/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Villages at Pacifica,"435 Gateway Dr, Pacifica, CA 94044",(628) 230-5985,https://www.apartments.com/villages-at-pacifica-pacifica-ca/c5ndfvf/
https://www.apartments.com/daly-city-ca-94015/319-to-478/,Fairmont Apartments,"279 Imperial Dr, Pacifica, CA 94044",(408) 680-2777,https://www.apartments.com/fairmont-apartments-pacifica-ca/2m6w7c9/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,La Terrazza,"7800 El Camino Real, Colma, CA 94014",(628) 433-4366,https://www.apartments.com/la-terrazza-colma-ca/j36mg54/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,Pacific Place,"2665 Geneva Ave, Daly City, CA 94014",(628) 900-6613,https://www.apartments.com/pacific-place-daly-city-ca/mb68hdl/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,Brunswick Street Apartments,"4619 Brunswick St, Daly City, CA 94014",(628) 900-1476,https://www.apartments.com/brunswick-street-apartments-daly-city-ca/2wj63r9/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,Serra Commons,"1580 Southgate Ave, Daly City, CA 94015",(650) 540-8068,https://www.apartments.com/serra-commons-daly-city-ca/zlw9h4y/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,South City Station,"101 McLellan Dr, South San Francisco, CA 94080",(628) 900-2767,https://www.apartments.com/south-city-station-south-san-francisco-ca/l7kvl0f/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,Hillside Courtyard,"415-417 A St, Daly City, CA 94014",(628) 900-3951,https://www.apartments.com/hillside-courtyard-daly-city-ca/3vfehtg/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,88 Hillside,"6543 Mission Blvd, Daly City, CA 94014",(707) 898-8112,https://www.apartments.com/88-hillside-daly-city-ca/sn7g025/
https://www.apartments.com/daly-city-ca-94014/319-to-478/,3981 Alemany Blvd Unit 316,"San Francisco, CA 94132",(415) 358-0835,https://www.apartments.com/3981-alemany-blvd-san-francisco-ca-unit-316/j3408g5/
https://www.apartments.com/chicopee-ma-01013/320-to-838/,The Dale House,"359 Dale St, Chicopee, MA 01013",(844) 812-3364,https://www.apartments.com/the-dale-house-chicopee-ma/kndrc79/
https://www.apartments.com/chicopee-ma-01013/320-to-838/,Westwood Court Townhouses,"1583 Riverdale St W, Springfield, MA 01101",(413) 217-4301,https://www.apartments.com/westwood-court-townhouses-springfield-ma/97m46t6/
https://www.apartments.com/chicopee-ma-01020/320-to-838/,Edgewood Court,"649 Prospect St, Chicopee, MA 01020",(844) 506-7297,https://www.apartments.com/edgewood-court-chicopee-ma/yw6pzzr/
https://www.apartments.com/chicopee-ma-01020/320-to-838/,Partridge Hollow,"59 New Ludlow Rd, Chicopee, MA 01020",(844) 812-3364,https://www.apartments.com/partridge-hollow-chicopee-ma/pspby2r/
https://www.apartments.com/chicopee-ma-01020/320-to-838/,Townhouse Court,"1245 Granby Rd, Chicopee, MA 01020",(217) 718-6752,https://www.apartments.com/townhouse-court-chicopee-ma/bv8gb2c/
https://www.apartments.com/chicopee-ma-01020/320-to-838/,Montcalm Heights Apartments,"185 New Ludlow Rd, Chicopee, MA 01020",(857) 928-5082,https://www.apartments.com/montcalm-heights-apartments-chicopee-ma/rvsyp52/
https://www.apartments.com/chicopee-ma-01020/320-to-838/,Maple Ridge Apartments,"51 Theroux Dr, Chicopee, MA 01020",(774) 317-4445,https://www.apartments.com/maple-ridge-apartments-chicopee-ma/3b1jsxg/
https://www.apartments.com/willingboro-nj-08046/400-to-1000/,The Avery Townhome Apartments,"10 Lincoln Sq, Willingboro, NJ 08046",(856) 547-0700,https://www.apartments.com/the-avery-townhome-apartments-willingboro-nj/9r21d65/
https://www.apartments.com/willingboro-nj-08046/400-to-1000/,The Courtyards,"200 Delanco Rd, Edgewater Park, NJ 08010",(856) 866-5225,https://www.apartments.com/the-courtyards-edgewater-park-nj/26nglx8/
https://www.apartments.com/brookfield-ct-06804/400-to-1000/,Brookfield Village Apartments,"800 Federal Rd, Brookfield, CT 06804",(203) 617-0349,https://www.apartments.com/brookfield-village-apartments-brookfield-ct/g2rw1zy/
https://www.apartments.com/danbury-ct-06811/400-to-1000/,Ashwood Valley Apartments,"53 Sand Pit Rd, Danbury, CT 06810",(203) 617-0349,https://www.apartments.com/ashwood-valley-apartments-danbury-ct/3hkky3f/
https://www.apartments.com/danbury-ct-06810/400-to-1000/,Abbey Lane,"15 Abbey Ln, Danbury, CT 06810",(240) 860-0157,https://www.apartments.com/abbey-lane-danbury-ct/tsq9x08/
https://www.apartments.com/danbury-ct-06811/400-to-1000/,ReNew Danbury,"10 Clapboard Ridge Rd, Danbury, CT 06811",(661) 443-3425,https://www.apartments.com/renew-danbury-danbury-ct/6g74tzv/
https://www.apartments.com/danbury-ct-06810/400-to-1000/,Ashwood Valley Apartments,"53 Sand Pit Rd, Danbury, CT 06810",(914) 353-3786,https://www.apartments.com/ashwood-valley-apartments-danbury-ct/3hkky3f/
https://www.apartments.com/danbury-ct-06810/400-to-1000/,1 Kennedy Flats Apartments,"1 Kennedy Ave, Danbury, CT 06810",(475) 348-7151,https://www.apartments.com/1-kennedy-flats-apartments-danbury-ct/szmm4r5/
https://www.apartments.com/danbury-ct-06810/400-to-1000/,Crown Point Apartments,"50 Saw Mill Rd, Danbury, CT 06810",(475) 348-7328,https://www.apartments.com/crown-point-apartments-danbury-ct/6hs1k6v/
